source	destination	disposition	evidence
references/salesforce.md#L70	salesforce-platform#Checklist-10	preserved	Crypto.generateAesKey output persisted in plaintext to custom settings or custom metadata
references/salesforce.md#L71	salesforce-platform#Checklist-10	corrected	RELEASE BLOCKER-adjacent: "readable by users with View All Data" understated it. Custom settings data is exempt from sharing rules AND field-level security, so any user with API access reads it regardless of profile. The counterpart caveat is added: protected custom metadata is genuinely protected only for code in a managed-package namespace
references/salesforce.md#L72	salesforce-platform#Checklist-10	preserved	Http callouts with hardcoded endpoints and credentials instead of Named Credentials
references/salesforce.md#L73	salesforce-platform#Checklist-18	preserved	Database.executeBatch with a caller-controllable scope size or query
references/salesforce.md#L75	salesforce-platform#Checklist-8	moved	the "## Lightning Web Components" heading becomes Checklist items 8 and 14
references/salesforce.md#L77-L78	salesforce-platform#Checklist-8	preserved	LWC templates auto-escape; the bugs live in the escape hatches
references/salesforce.md#L80	salesforce-platform#Checklist-8	preserved	lwc:dom="manual" plus a manual innerHTML write, now with a detector pairing the template attribute and the JS write against a plain template binding
references/salesforce.md#L81	salesforce-platform#Checklist-8	preserved	iframe src bound to a user-controlled URL; validate the scheme
references/salesforce.md#L82	salesforce-platform#Checklist-8	preserved	HTML strings passed to third-party libraries loaded with loadScript
references/salesforce.md#L84-L85	salesforce-platform#Checklist-8	corrected	Locker versus LWS restated as a portability note rather than an open question: LWS replaced Locker on modern orgs, and Locker-dependent code is a portability finding, not a vulnerability on its own
references/salesforce.md#L87-L88	salesforce-platform#Checklist-5	preserved	the wire or imperative call is not a trust boundary; validation must be server-side. Folded into the entry-point item where the same rule already lives
references/salesforce.md#L90-L91	salesforce-platform#Checklist-14	corrected	component-state guidance kept and extended to the two platform-specific channels the source missed - the client-side cache behind cacheable=true, and localStorage or sessionStorage written from a component - with the boundary against web-and-api secrets-in-browser-bundle stated
references/salesforce.md#L93	salesforce-platform#Checklist-6	moved	the "## Flows and Process Builder" heading becomes Checklist item 6, anchored to flow-run-context-and-authz
references/salesforce.md#L95	salesforce-platform#Checklist-6	corrected	RELEASE BLOCKER 3: "Flows can run in System Context or User Context" is wrong for the flows that matter. Record-triggered, scheduled and other autolaunched flows ALWAYS run in system context; user context is the default for screen flows and is not selectable for record-triggered flows
references/salesforce.md#L97	salesforce-platform#Checklist-6	corrected	the run-as bullet is restated against the actual metadata field runInMode with its three values, and the fact the source inverted is made explicit: SystemModeWithSharing enforces record-level access ONLY and does not enforce object permissions or FLS, so it does not close the FLS hole the next bullet worried about
references/salesforce.md#L98	salesforce-platform#Checklist-6	preserved	Get Records filtered only by a flow input variable is the platform IDOR
references/salesforce.md#L99	salesforce-platform#Checklist-6	preserved	Update Records writing ownership, approval or role fields with no entitlement check
references/salesforce.md#L100	salesforce-platform#Checklist-6	preserved	HTTP Callout actions take the same named-credential guidance as Apex, cross-referenced to Checklist item 10
references/salesforce.md#L102	salesforce-platform#Checklist-12	moved	the "## Permissions, profiles, sharing" heading becomes Checklist item 12
references/salesforce.md#L104	salesforce-platform#Checklist-12	preserved	View All and Modify All on standard objects assigned to broad profiles, now expressed as the metadata fields viewAllRecords and modifyAllRecords so the check greps
references/salesforce.md#L105	salesforce-platform#Checklist-12	preserved	View All Data and Modify All Data system permissions are administrator-only, expressed as ViewAllData and ModifyAllData in userPermissions
references/salesforce.md#L106	salesforce-platform#Checklist-12	preserved	Author Apex on non-developer profiles as a privilege-escalation path, with the added consequence that it also grants read access to Apex source
references/salesforce.md#L107	salesforce-platform#Checklist-12	preserved	API Enabled widens the surface for a compromised credential
references/salesforce.md#L108	salesforce-platform#Checklist-12	preserved	sharing rules granting Public Read/Write on objects with sensitive data; the guest-user variant is Checklist item 7
references/salesforce.md#L110	salesforce-platform#Checklist-10	moved	the "## Integrations" heading becomes Checklist items 10 and 11
references/salesforce.md#L112	salesforce-platform#Checklist-10	preserved	Named Credentials over hardcoded endpoints and literal Authorization headers, shipped as a detector
references/salesforce.md#L113	salesforce-platform#Checklist-9	corrected	DE-BRAND 5: *.something.com replaced by *.example.com (RFC 2606) and whitelist replaced by allowlist throughout. The wildcard example moved from Remote Site Settings to CSP Trusted Sites, where wildcard endpoints are the real construct; Remote Site Settings keep the breadth finding and the Named Credential remediation
references/salesforce.md#L114	salesforce-platform#Checklist-11	preserved	connected app OAuth scopes, IP restrictions and refresh-token expiry, now shipped as a metadata detector on Full scope versus Api scope with ipRelaxation ENFORCE
references/salesforce.md#L115	salesforce-platform#Checklist-11	preserved	JWT bearer flow certificate rotation and not committing it to source
references/salesforce.md#L117	salesforce-platform#Checklist-0	moved	the "## Field-level audit shortcuts" heading becomes Checklist item 0, "Highest-yield sweeps"
references/salesforce.md#L119	salesforce-platform#Checklist-0	corrected	DE-BRAND 6b: "When the user pastes Apex/LWC, these are the highest-signal greps to do mentally" assumed an interactive chat context. Replaced by runnable ripgrep commands scoped to force-app, since this lens is handed to an auditor working a checkout
references/salesforce.md#L121	salesforce-platform#Checklist-0	corrected	the Database.query sweep is widened to Database.getQueryLocator and Search.query, which the source omitted and which carry the same defect
references/salesforce.md#L122	salesforce-platform#Checklist-0	corrected	the @AuraEnabled sweep is widened to the full entry-point set: @RestResource, @InvocableMethod and webservice static
references/salesforce.md#L123	salesforce-platform#Checklist-0	corrected	the without-sharing sweep gains its complement - a files-without-match sweep for classes carrying no declaration at all, which is the case the source graded but never gave a way to find
references/salesforce.md#L124	salesforce-platform#Checklist-0	corrected	DE-BRAND 2, mandatory as a correctness fix as well: the grep for setOwnerId and setIsApproved could fire in exactly one codebase, because neither is a Salesforce API or convention. Replaced by the five real platform sinks - .put(, direct OwnerId and RecordTypeId assignment, JSON.deserialize onto an SObject, insert new ...Share, and insert new PermissionSetAssignment
references/salesforce.md#L125	salesforce-platform#Severity-calibration	corrected	the System.debug sweep survives but is capped at Info to Low with the reason - an active trace flag is required, the log needs debug-log or Setup access, and it expires - so it can never displace a real finding
references/salesforce.md#L126	salesforce-platform#Severity-calibration	corrected	the hardcoded-Id sweep survives capped at Info to Low as a portability defect, with the adjacent hits that ARE security findings named separately so the cap cannot clear them: a session Id, a consumer secret, a certificate, an auth URL
references/salesforce.md#L128-L130	salesforce-platform#Severity-calibration	moved	the severity-calibration heading and its "adjustments to the generic rubric" framing become the Severity calibration section
references/salesforce.md#L132	salesforce-platform#Severity-calibration	corrected	SOQL injection in an @AuraEnabled method stays Critical but now requires proven taint from an entry point to the concatenation; without taint it is Medium. A guest-reachable variant is added at Critical on reachability alone
references/salesforce.md#L133	salesforce-platform#Severity-calibration	corrected	@AuraEnabled on a without-sharing class stays High; the "Critical if the SObject contains PII/PHI" clause is replaced by a pointer to phi-severity-uplift and personal-data-severity-uplift, because this lens must not grade the data class
references/salesforce.md#L134	salesforce-platform#Severity-calibration	corrected	DE-BRAND 6a: "SSN, comp, health" replaced by government identifiers, compensation, and financial account numbers, with health and behavioral-health data routed to hipaa-and-phi for both the classification and the uplift so the two lenses cannot double-grade
references/salesforce.md#L135	salesforce-platform#Severity-calibration	corrected	RELEASE BLOCKER 6: Profile is not a writable record field and profile assignment is User.ProfileId gated by Manage Users, not by FLS. Profile is removed as the flagship, the escalation classes that FLS actually gates are named instead, and Profile is retained only for what it does govern - object and field permissions, Apex class access, record-type and layout assignment, login IP ranges
